script_name;original_energy;optimized_gpt3_energy;optimized_gpt4_energy;optimized_llama_energy;optimized_mixtral_energy;baseline_energy;original_memory;optimized_gpt3_memory;optimized_gpt4_memory;optimized_llama_memory;optimized_mixtral_memory;baseline_memory;original_time;optimized_gpt3_time;optimized_gpt4_time;optimized_llama_time;optimized_mixtral_time;baseline_time
chap4__chap4_07;108.62323710120205;103.76759694420228;108.36219380692734;104.57821197511318;101.5421356201657;0;63799296.0;54892270.93333333;68294656.0;58321851.733333334;54490589.86666667;0;9496.933333333332;8603.1;9243.433333333332;8969.933333333332;8529.733333333334;0
EMplanner_v0.2__emplanner_init;152.24527893070288;153.19925028485596;153.7202601115161;150.66903279628215;118.04742584227158;0;41623415.46666667;63155131.733333334;62616371.2;62803421.86666667;50370833.06666667;0;12037.466666666667;11410.7;11423.966666666667;11337.366666666667;9136.633333333333;0
test__TEST_plotPropLoc;132.02473958331782;108.0821762084534;141.66544392903646;130.60254567463028;132.7362579345548;0;52916633.6;70477004.8;45875609.6;54719556.266666666;89489134.93333334;0;10276.933333333332;9049.933333333332;10303.666666666666;10383.9;10410.433333333332;0
adminfunc__eeglab_options;128.67869974768644;108.17449035642203;107.87722117105731;107.29870249420831;104.83561909994071;0;70839910.4;49712059.733333334;65155072.0;70758536.53333333;60510071.46666667;0;8889.9;8989.866666666667;9389.966666666667;9143.366666666667;8869.966666666667;0
012_Time series forecasting based on random forest algorithm__main;123.82247060142109;123.77362518305114;122.26342061350199;122.22075754807447;129.21069234212823;0;46626952.53333333;48934638.93333333;44486656.0;56450662.4;39026551.46666667;0;10057.066666666668;10217.066666666668;9796.866666666667;10050.233333333334;9730.2;0
evaluation__nme_for_alignment_68pts_3d;153.7101038614443;151.74874369293101;159.68589986154498;121.69579823809714;102.99532419838555;0;58942668.8;15790353.066666666;38287223.46666667;77414400.0;75221265.06666666;0;12024.2;11857.433333333332;11770.866666666667;10030.4;8776.666666666666;0
example1__example1;104.56055450444498;106.20005391449861;112.48089752194743;104.28135681153702;104.0307225545228;0;45584657.06666667;59691690.666666664;59010935.46666667;57407214.93333333;67837542.4;0;8903.333333333334;8756.5;8849.933333333332;9069.933333333332;8529.8;0
chap11__chap11_1;112.01290283208169;108.38182678227895;102.02465820303574;104.18879648840908;106.09316507970216;0;71110246.4;69649339.73333333;66061380.266666666;70493934.93333334;73439641.6;0;8729.933333333332;9370.033333333333;8549.766666666666;8563.2;8956.633333333333;0
chapter22__crossvalind_lvq;107.35058339425207;108.51485137935961;109.79865315753074;124.96393229168218;117.94608154296488;0;59700292.266666666;73674069.33333333;72609109.33333333;67155694.93333334;64633651.2;0;8956.733333333334;9083.333333333334;9096.766666666666;9316.866666666667;8750.0;0
one_GA_split__use_rate;115.89799092612424;111.53799489347148;116.29620666508369;118.21697184252747;118.02401377357698;0;54008354.13333333;58938845.86666667;90805589.33333333;56791176.53333333;81889689.6;0;8983.4;9343.5;9089.966666666667;9463.466666666667;8949.866666666667;0
minSnap__MAIN;113.54060262040973;112.96306406653602;110.27687072754877;106.36743774420077;106.12524312337045;0;51599906.13333333;42617514.666666664;61061393.06666667;46012279.46666667;71089356.8;0;9523.466666666667;9743.633333333333;9103.3;8883.3;8729.833333333334;0
M__xi_yingli;105.42562764480633;106.10575205474548;107.04844512938095;114.28414408367243;104.34623158778413;0;59242359.46666667;61568341.333333336;64779332.266666666;72981572.26666667;63510118.4;0;9043.4;8783.4;8763.3;9383.4;8596.633333333333;0
chap13__chap13_18;100.46529744472937;110.79110260004526;107.12104949954664;106.78082224524697;107.84575653071515;0;46330265.6;60621209.6;69627767.46666667;53599163.733333334;61668556.8;0;8509.9;9783.5;8909.9;9083.366666666667;9170.033333333333;0
chap4__chap4_19;104.99871266677704;178.75418599439823;104.00607096355525;108.98994649254018;102.41817423491544;0;63650747.733333334;50356087.46666667;70956509.86666666;83972096.0;68919159.46666667;0;8756.633333333333;10737.133333333333;8983.3;9403.466666666667;8736.633333333333;0
KPMtools__asdemo;115.4566752116157;107.23171081548402;109.74572906486962;104.88279978432692;123.55209197988151;0;60692343.46666667;65836509.86666667;72056422.4;85595067.73333333;73696187.73333333;0;9023.266666666666;8643.0;9016.633333333333;8570.066666666668;9836.966666666667;0
第10章 随机神经网络__example10_1;110.78212585453875;111.15774332679963;114.56261596679494;105.26109364821072;104.90987955728197;0;51113437.86666667;69621760.0;77220249.6;71075840.0;62742801.06666667;0;9396.866666666667;8756.533333333333;9703.566666666668;8829.9;8603.166666666666;0
minimumWork__MAIN_cstWork;161.1848434449775;138.03000539145432;137.2502944945319;111.74872029614635;112.13625793463628;0;57640960.0;52390707.2;71436424.53333333;71556300.8;67506585.6;0;11884.0;10723.833333333334;11170.666666666666;9850.266666666666;9603.733333333334;0
chapter22 蚁群算法的优化计算——旅行商问题（TSP）优化__main;116.52211558027969;107.33499450679325;112.88137207026982;112.10289204918081;105.36394399003863;0;70208989.86666666;63968733.86666667;53026133.333333336;64116599.46666667;59790950.4;0;8776.666666666666;9503.366666666667;9096.666666666666;9103.3;9503.433333333332;0
M__nan_yingli;107.95877227775637;120.86100870768229;105.30588277170706;114.29625651041279;104.24307759590447;0;60926771.2;60327662.93333333;70868036.26666667;72333312.0;56892211.2;0;9176.8;10436.9;8589.9;9030.0;8543.4;0
besa__test_matlab2besa;114.11619415286695;112.89770100909519;109.60022989912153;109.39172973632036;184.9839747109625;0;46320981.333333336;72828654.93333334;68778257.06666666;63927637.333333336;49778961.06666667;0;9176.733333333334;9463.5;9216.766666666666;9256.733333333334;10296.966666666667;0
020_Data regression prediction based on BP neural network - predicting new data__NewData;127.84815673826961;133.06054229743896;128.16081797288498;134.3344731649054;136.82812906906668;0;61270698.666666664;65617783.46666667;67227921.06666666;58928742.4;56199577.6;0;9876.9;10737.166666666666;10150.233333333334;10023.633333333333;10823.8;0
M__wuding_yingli;127.59855397558034;120.5450734456846;106.84511057538523;110.43596089668571;117.15010019945136;0;58737595.733333334;55350203.733333334;54435157.333333336;66671138.13333333;71240362.66666667;0;9763.566666666668;8783.133333333333;9183.6;9009.933333333332;8769.866666666667;0
fetch_data__fetch_model_ZF;685.6640034994227;293.1300435384522;613.2678888955968;551.0680547077325;301.98460540772845;0;222382489.6;225000106.66666666;206724164.26666668;182740445.86666667;211262532.26666668;0;108720.33333333333;36777.066666666666;92309.73333333334;80294.2;31235.4;0
Chu序列和IEEE802.16e前导的PAPR__PAPR_of_Chu;108.22502237948939;103.70162200925212;111.1128519694476;106.00265045165045;104.22601725253044;0;67823616.0;69602645.33333333;60366165.333333336;64752298.666666664;58781696.0;0;8709.966666666667;8523.233333333334;9476.8;8856.466666666667;9216.7;0
案例22 LVQ神经网络的预测——人脸朝向识别__crossvalind_lvq;105.76329040532777;216.43936004647597;213.62164815269256;215.09444071454928;213.2240636189934;0;72771993.6;131748932.26666667;129461998.93333334;138220885.33333334;136822237.86666667;0;8549.9;18253.3;17359.9;17659.833333333332;17706.466666666667;0
devtools__tvg_VOCinit;114.01690724691338;105.74509175622565;102.62172953290477;105.14770914702483;114.26703745523895;0;65517294.93333333;64352392.53333333;51793783.46666667;73395677.86666666;73166984.53333333;0;9050.033333333333;8636.533333333333;8563.233333333334;8656.5;9050.066666666668;0
Evaluation__Evaluation_for_Single_Algorithm;213.23594258620093;216.67590077718876;208.54258524580703;126.30216115309935;111.97470448802923;0;65033284.266666666;61606161.06666667;66083908.266666666;70283810.13333334;33561531.733333334;0;13731.566666666668;14691.833333333334;13958.366666666667;9930.5;8569.9;0
chapter25 有导师学习神经网络的回归拟合——基于近红外光谱的汽油辛烷值预测__main;107.0595748901697;112.87596130363526;112.95373636880346;105.73281199136788;109.15002644857547;0;72550126.93333334;50388172.8;58061482.666666664;87468851.2;74249557.33333333;0;9063.266666666666;8676.633333333333;9183.333333333334;8823.2;8636.633333333333;0
M__beimian_fadianliang;106.29786071783164;109.35748443605068;111.41993662519575;105.63453369149744;112.17164713556994;0;69299677.86666666;60342408.53333333;57380317.86666667;68932130.13333334;73203848.53333333;0;8983.266666666666;9110.1;9630.1;8743.266666666666;8543.2;0
chap15__chap15_11;103.16091206870624;109.84718882250405;110.01877644845712;104.45354563380825;102.73201497394281;0;58023253.333333336;62543052.8;64465851.733333334;63613064.53333333;71316684.8;0;8556.566666666668;9410.166666666666;8896.7;9089.933333333332;8676.566666666668;0
EMPlanner_v0.1__emplanner_init;155.48139241537427;147.59596557615052;163.4139190672664;154.33144378665213;156.73648630779934;0;67374421.33333333;68261205.33333333;57873612.8;54740036.266666666;52191505.06666667;0;12397.466666666667;11110.5;12150.8;11770.733333333334;12064.133333333333;0
afni__CA_EZ_Prep;124.55140889481602;0.0;0.0;112.49177246100153;106.45167744952681;0;63332898.13333333;0.0;0.0;63359522.13333333;61407778.13333333;0;9576.8;0.0;0.0;9890.233333333334;8863.233333333334;0
utilities__loadPlant_QuadRotor3d;103.93216857914425;115.90832977297056;106.16808471677554;105.90935516358198;114.56595357258145;0;65363012.266666666;63186670.93333333;67010560.0;59960251.733333334;59860172.8;0;8623.166666666666;9090.1;9270.066666666668;8983.3;8823.4;0
test__TEST_Euler2RotMat;109.77285817467103;106.49674886058978;103.2183247884231;107.7454767863208;123.2358647664;0;65566856.53333333;70411468.8;59309124.266666666;66379093.333333336;67270929.06666666;0;8983.433333333332;8656.466666666667;8616.666666666666;8643.333333333334;9123.433333333332;0
033_Data regression prediction based on partial least squares algorithm__main;120.11131032302316;125.41100769044715;130.29113362634865;120.24966481530574;117.49567769367907;0;54381909.333333336;57621708.8;73996970.66666667;63998088.53333333;69028522.66666667;0;9676.866666666667;9923.566666666668;10377.0;9656.9;9543.666666666666;0
code__evaluation;109.24942270918594;124.21763203938026;107.75810902914381;110.97761484784036;109.51955617270045;0;66590583.46666667;59122619.733333334;53385216.0;69559364.26666667;54714094.93333333;0;8936.6;10650.466666666667;8989.9;8969.9;8956.633333333333;0
Square__test_square_fig;138.7554005939436;0.0;0.0;0.0;149.59449768072616;0;96151415.46666667;0.0;0.0;0.0;43937928.53333333;0;10743.9;0.0;0.0;0.0;11270.766666666666;0
M__fadianliang;106.36994578037994;105.61188049317182;111.57354075123051;116.50717824308279;102.93277587896252;0;63337267.2;72349969.06666666;55510084.266666666;64911360.0;78561826.13333334;0;8756.533333333333;8856.666666666666;9683.533333333333;8949.866666666667;8556.566666666668;0
chap15__chap15_2;112.19940490724015;113.19686482739829;120.5969579061668;104.9079945882045;103.85269419346393;0;65769745.06666667;70722082.13333334;69769352.53333333;52301277.86666667;51316189.86666667;0;8743.166666666666;9189.966666666667;9216.6;9063.333333333334;8869.9;0
028_Data classification prediction based on extreme learning machine__main;123.48595377600869;125.06405893964693;122.40968577065311;127.0982376098594;118.60326436360484;0;48628258.13333333;66726161.06666667;58000042.666666664;58253312.0;68976913.06666666;0;10223.666666666666;10203.566666666668;9977.133333333333;10316.933333333332;9496.7;0
005_Data classification prediction based on support vector machine (libsvm)__main;124.4696192423716;121.5998540243328;122.84227244060021;124.72588043211144;117.69508972166416;0;60734259.2;64492748.8;52244070.4;61177173.333333336;66150946.13333333;0;9863.466666666667;9956.9;9750.233333333334;10343.766666666666;9830.266666666666;0
OpenTSTOOL__tstoolInit;107.06911315918745;112.47753651943057;108.3538365681287;111.76096700032164;115.06214599604913;0;90193510.4;39523259.733333334;67094528.0;69644834.13333334;63232273.06666667;0;8529.866666666667;9536.7;8950.033333333333;8923.333333333334;9296.733333333334;0
iso2mesh__getexeext;106.59840596518092;126.9988245646314;108.43711293534143;108.75550740560865;103.72778828945981;0;66203101.86666667;62582237.86666667;66961134.93333333;74981376.0;60579566.93333333;0;8763.133333333333;9116.7;9156.666666666666;9396.966666666667;8656.433333333332;0
real-data__navego_example_real_mpu6000;725.5382242838328;763.0190205892626;719.314439392119;723.3093612670297;106.59297536216715;0;61521646.93333333;87473493.33333333;103508650.66666667;90906487.46666667;74113570.13333334;0;28481.866666666665;28308.7;29168.9;28115.166666666668;8796.533333333333;0
graph__test;105.41012369794188;106.26500803629169;128.79996744790114;106.28962758382161;106.79891815176816;0;58056021.333333336;57392332.8;41750528.0;53566941.86666667;74429781.33333333;0;8609.833333333334;9043.4;9557.0;9203.366666666667;8616.566666666668;0
matrix__default_quadprog_param;105.48889414457177;107.36167551669253;110.0613154092241;109.41921946201862;112.22666524242376;0;70314530.13333334;80601907.2;71524625.06666666;71880977.06666666;48528998.4;0;8576.466666666667;8523.133333333333;9230.0;9136.733333333334;9730.233333333334;0
evaluation__nme_for_alignment_68pts_2d;152.15729980478258;109.01150360100631;152.12839050297433;163.81415252683607;127.60060017906362;0;55530154.666666664;72158003.2;66685337.6;59371110.4;72643242.66666667;0;11984.1;9003.266666666666;11970.733333333334;11924.1;10603.866666666667;0
IMA__main;554.0902013143525;150.91131896973627;540.493735249847;550.4188929239268;108.08339894622526;0;64010376.53333333;23943987.2;31760110.933333334;52160102.4;60928000.0;0;41585.4;11610.733333333334;42258.76666666667;42025.23333333333;9136.866666666667;0
M__bei_yingli;155.0255996703539;114.43187866206475;105.07002410894492;106.20342915853058;106.5537974039306;0;75392204.8;63259852.8;55333683.2;56874871.46666667;69016780.8;0;8636.766666666666;9163.233333333334;8970.033333333333;8743.233333333334;9169.933333333332;0
B16046004_程双泽_李君昌_陈凌勤__w2_1;106.6038543700648;107.9970438639711;107.77906799319899;107.600142415351;108.18469696052101;0;55262958.93333333;76963976.53333333;46857966.93333333;66765073.06666667;79964706.13333334;0;8803.166666666666;8896.566666666668;9056.566666666668;8756.6;9176.633333333333;0
3-2014.10.10. 大斜视角，方式2 实现SRC，RDA__RDA_imaging;104.93407541916628;0.0;0.0;102.60392659504045;106.03936106351321;0;64623138.13333333;0.0;0.0;76226013.86666666;61727539.2;0;8756.6;0.0;0.0;8756.6;8736.6;0
天线选择技术__MIMO_channel_cap_ant_sel_subopt;107.85133158365109;133.85980529789424;115.94174804687113;106.16104787189785;160.29391632068825;0;74839381.33333333;59530308.266666666;70117785.6;70971528.53333333;45955754.666666664;0;9096.7;12337.266666666666;9156.666666666666;8769.866666666667;9063.466666666667;0
chap4__chap4_29;105.49857330317803;111.37433319099169;107.07456003814974;106.12737528485984;107.36782124836851;0;58613350.4;48073796.266666666;62910327.46666667;69681425.06666666;65375573.333333336;0;8883.133333333333;9683.533333333333;8983.3;8763.3;8976.8;0
source_code__jm99a1simu;115.98996785480024;105.66937917070075;114.18364664720139;116.89192911779973;118.57820434560806;0;49436945.06666667;62238993.06666667;48539374.93333333;38725085.86666667;39645320.53333333;0;9530.2;8836.6;10250.233333333334;9103.4;9323.466666666667;0
quadRotor3d__MAIN_minTimeTraj;109.63409271247025;117.23419952386563;112.6395294190074;113.68257904058167;108.700363667773;0;53531170.13333333;68148428.8;61364633.6;79872546.13333334;86769527.46666667;0;9703.466666666667;8823.333333333334;9383.466666666667;9023.233333333334;8989.933333333332;0
Matlab源程序__ti31;105.40110880536376;106.03017323822132;108.08920949301488;109.29180450443528;104.42546742757938;0;73430493.86666666;82029090.13333334;71613917.86666666;80749499.73333333;57099878.4;0;8516.533333333333;9063.366666666667;8756.633333333333;9470.133333333333;9056.633333333333;0
天线选择技术__MIMO_channel_cap_ant_sel_optimal;105.91545054115122;112.41606140132644;110.41045227048065;113.79452921550062;117.73610076904103;0;64773188.266666666;67046331.733333334;64321672.53333333;63444172.8;62995797.333333336;0;8749.9;9790.333333333334;9296.833333333334;9003.3;9189.966666666667;0
M__wuding2_yingli;166.2755004882638;115.18114827464451;107.70239054362368;115.42761332193622;108.98678181974877;0;74771387.73333333;57169510.4;60223897.6;58347520.0;76904174.93333334;0;9056.833333333334;9156.8;9450.166666666666;9576.6;8949.833333333334;0
4-2014.10.10. 大斜视角，方式3 实现SRC，RDA__RDA_imaging;106.11534118658165;0.0;0.0;107.6846227009839;0.0;0;66518084.266666666;0.0;0.0;67145045.33333333;0.0;0;8950.0;0.0;0.0;8916.666666666666;0.0;0
2018_MCMProblemC_DATA__uscities;110.30559539801325;105.4934799194918;106.30147552484996;135.91405741382624;104.25841064438379;0;53990468.266666666;80183022.93333334;77931042.13333334;163273250.13333333;70154786.13333334;0;9023.333333333334;8549.933333333332;8789.966666666667;10403.7;8769.933333333332;0
chainIntegrator__MAIN;114.08119812009197;114.81245015466314;114.75045725500483;109.71652730297453;111.05580596916843;0;51826414.93333333;67082649.6;54291114.666666664;84304554.66666667;59268710.4;0;9276.7;9716.8;9777.1;9310.133333333333;8876.633333333333;0
chapter5 基于遗传算法的LQR控制器优化设计__GA_LQR_run;101.51975046786829;108.08669687906125;101.4263025919674;113.51769460044063;115.51921437582544;0;73991236.26666667;50758997.333333336;68436923.73333333;65075473.06666667;60647560.53333333;0;8489.766666666666;9276.7;8549.866666666667;8943.3;9183.333333333334;0
PIDtoolbox__PTprocess;322.2315256754499;0.0;0.0;0.0;0.0;0;30849979.733333334;0.0;0.0;0.0;0.0;0;487684.7;0.0;0.0;0.0;0.0;0
