csvFile,rowNumber,sameOutput,sameData,sameResults,runTime,runTimeAI,FilePath
original,13,1,1,1,4.712446,3.1756233,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例10 离散Hopfield神经网络的分类——高校科研能力评价/chapter10.m
original,14,1,1,0,1.7082912,1.6049593,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例11 连续Hopfield神经网络的优化-旅行商问题优化计算/main.m
original,15,1,1,0,4.2868157,2.7700674,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例16 单层竞争神经网络的数据分类—患者癌症发病预测/chapter16.m
original,16,1,1,0,5.6402803,4.9419225,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/chapter22_bp.m
original,17,1,1,0,5.3376758,5.2125668,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/chapter22_lvq.m
original,18,1,1,0,162.3683,170.6731561,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/crossvalind_lvq.m
original,19,1,1,0,6.7030878,6.5251589,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/test.m
original,20,1,1,1,0.8280875,0.9317333,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例23 小波神经网络的时间序列预测-短时交通流量预测/wavenn.m
original,21,1,1,1,2.5444764,2.4707787,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例24 模糊神经网络的预测算法-嘉陵江水质评价/FuzzyNet.m
original,22,1,1,0,2.5793643,2.1778567,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例25 广义神经网络的聚类算法-网络入侵聚类/FCMGRNN.m
original,23,1,1,1,13.1302074,11.1174556,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例3 遗传算法优化BP神经网络-非线性函数拟合/Genetic.m
original,24,1,1,1,9.5022154,9.7710296,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例5 基于BP_Adaboost的强分类器设计-公司财务预警建模/Bp_Ada_Fore.m
original,25,1,1,1,1.6098102,1.40416,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例9 离散Hopfield神经网络的联想记忆—数字识别/chapter9.m
original,26,1,1,1,0.7913667,0.720712,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例9 离散Hopfield神经网络的联想记忆—数字识别/waiji.m
original,27,1,0,1,3.9224239,3.3519548,Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/遗传算法/TSP(GA)/main.m
original,28,1,1,1,3.9662932,4.0082592,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter12 免疫优化算法在物流配送中心选址中的应用/main.m
original,29,1,1,0,8.7250119,8.0063555,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter17 基于PSO工具箱的函数寻优算法/testfunctions/main.m
original,30,1,1,0,2.7843976,2.3540946,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter18 基于鱼群算法的函数寻优算法/example1/example1.m
original,31,1,1,0,1.9237013,2.2616552,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter18 基于鱼群算法的函数寻优算法/example2/example2.m
original,32,1,1,0,0.8763394,0.8788999,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例1/Genetic.m
original,33,1,1,0,5.4166496,4.4244359,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例1非线性/main.m
original,34,1,1,0,0.8389504,0.750075,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例2/Genetic.m
original,35,1,1,0,6.9667973,6.9924541,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例2非线性/Genetic.m
original,36,1,1,0,0.7884476,0.7929947,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter2 基于遗传算法和非线性规划的函数寻优算法/案例3/Genetic.m
original,37,1,1,1,21.680953,19.7777703,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter21 模拟退火算法工具箱及应用/my_first_SA_run.m
original,38,1,1,0,2.6772469,2.6812838,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter22 蚁群算法的优化计算——旅行商问题（TSP）优化/main.m
original,39,1,1,1,1.287873,1.165988,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter23 基于蚁群算法的二维路径规划算法/main.m
original,40,1,1,1,1.2056295,1.0950372,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter24 基于蚁群算法的三维路径规划算法/main.m
original,41,1,1,0,4.8647049,4.5634376,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter25 有导师学习神经网络的回归拟合——基于近红外光谱的汽油辛烷值预测/main.m
original,42,1,1,0,2.880478,2.6261776,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter26 有导师学习神经网络的分类——￥尾花种类识别/main.m
original,43,1,1,0,7.0550978,7.1674702,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter27 无导师学习神经网络的分类——矿井突水水源判别/main.m
original,44,1,1,0,1.6683158,1.4339412,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter30 极限学习机的回归拟合及分类——对比实验研究/main.m
original,45,1,1,1,169.2951289,136.7667239,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter5 基于遗传算法的LQR控制器优化设计/GA_LQR_run.m
original,46,1,1,1,17.6463994,13.8678467,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter6 遗传算法工具箱详解及应用/GA_demo_run.m
original,47,1,1,0,0.5803827,0.5686467,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter8 基于量子遗传算法的函数寻优算法/QuantumMain.m
original,48,1,1,1,3.6483191,3.3108595,Algorithms_MathModels/MATLAB智能算法30个案例分析/chapter9 基于遗传算法的多目标优化算法/my_first_multi_run.m
original,49,1,1,1,0.771066,0.4390207,Algorithms_MathModels/RegressionAnalysis回归分析/unlinear_regression.m
original,50,1,1,0,2.3950175,1.8532349,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter1/BPDLX.m
original,51,1,1,0,2.6028104,1.832941,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter1/chapter1_1.m
original,52,1,1,1,2.2259568,2.5104494,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter10/chapter10.m
original,53,1,1,0,1.5011742,1.3788864,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter11/main.m
original,54,1,1,1,2.9019491,2.5411379,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter16/chapter16.m
original,55,1,1,0,3.5111851,3.8365286,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter22/chapter22_bp.m
original,56,1,1,0,4.232945,3.8338509,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter22/chapter22_lvq.m
original,57,1,1,0,174.9477811,139.148569,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter22/crossvalind_lvq.m
original,58,1,1,0,7.4963473,7.2839553,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter22/test.m
original,59,1,1,1,1.1900469,1.1314305,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter23/wavenn.m
original,60,1,1,1,2.2474234,2.7723477,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter24/FuzzyNet.m
original,61,1,1,0,2.6109424,2.4101245,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter25/FCMGRNN.m
original,62,1,0,0,5.6170101,5.2499856,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter4/BP.m
original,63,1,1,0,14.8054483,16.6886047,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter4/Genetic.m
original,64,1,1,1,10.5021603,9.7890539,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter5/Bp_Ada_Fore.m
original,65,1,1,1,1.1811692,1.1201186,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter9/chapter9.m
original,66,1,1,1,0.770568,0.6239985,Algorithms_MathModels/《MATLAB 神经网络30个案例分析》源程序 数据/chapter9/waiji.m
original,67,1,1,1,0.6063099,0.5244525,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_1.m
original,68,1,1,1,0.1858039,0.1074622,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_11.m
original,69,1,1,1,1.1802389,0.6573762,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_12.m
original,70,1,1,1,0.9225015,0.6421677,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_13.m
original,71,1,1,1,0.1432656,0.1286016,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_14.m
original,72,1,1,1,0.5596448,0.5354785,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_2.m
original,73,1,1,1,2.0232578,1.8280013,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_3.m
original,74,1,1,1,2.0003318,1.9199045,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_4.m
original,75,1,1,1,0.598106,0.5377744,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap11/chap11_8.m
original,76,1,1,1,2.1641664,0.9991193,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap13/chap13_18.m
original,77,1,1,1,1.1233005,1.099617,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap13/chap13_5.m
original,78,1,1,1,1.7294406,1.8149013,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap13/chap13_9.m
original,79,1,1,1,1.8156285,1.3990455,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_10.m
original,80,1,1,0,0.0901796,0.0830197,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_11.m
original,81,1,1,1,0.48968,0.4635098,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_2.m
original,82,1,1,1,0.3578923,0.3976823,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_3.m
original,83,1,1,1,0.9304443,1.0195506,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_7.m
original,84,1,1,1,0.7380801,0.536484,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_8.m
original,85,1,1,1,0.7017678,0.8140092,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap15/chap15_9.m
original,86,1,1,1,0.5937704,0.5977393,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/Untitled.m
original,87,1,1,1,0.473297,0.5600309,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_05.m
original,88,1,1,0,0.5517562,0.4592148,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_07.m
original,89,1,1,1,1.2019647,1.2308497,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_10.m
original,90,1,1,1,0.8657985,0.7422012,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_11.m
original,91,1,1,1,1.3288759,1.3210321,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_16.m
original,92,1,1,1,0.9669157,0.9586903,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_17.m
original,93,1,1,1,1.100547,1.2127666,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_18.m
original,94,1,1,1,1.7476944,1.1860886,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_19.m
original,95,1,1,1,1.1450356,1.0636973,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_20.m
original,96,1,1,1,0.6271019,0.6213375,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_22.m
original,97,1,1,1,1.3400917,0.7394007,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap4/chap4_29.m
original,98,1,1,1,1.0653126,1.0081728,Algorithms_MathModels/《MATLAB图像处理》源文件/本书源文件/chap6/chap6_16.m
original,99,1,1,0,0.372605,0.3402545,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第10章 随机神经网络/example10_1.m
original,100,1,1,0,0.9828805,0.8254707,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第10章 随机神经网络/sa_tsp.m
original,101,1,1,1,6.2397702,5.1789486,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第13章 神经网络应用实例/Elman网络预测上证股市开盘价/elm_stockpredict.m
original,102,1,1,0,5.1946765,5.1872607,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第13章 神经网络应用实例/Elman网络预测上证股市开盘价/elman_stock.m
original,103,1,1,0,1.873572,1.736924,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第13章 神经网络应用实例/基于概率神经网络的手写体数字识别/digital_rec.m
original,104,1,1,1,1.2083003,0.3571436,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第2章 MATLAB快速入门/code/chapter_2_3_5/use_d_func.m
original,105,1,1,1,0.6850714,0.661089,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第7章 径向基函数网络/curve_filt_newrb_sim.m
original,106,1,1,1,0.281594,0.2972907,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第7章 径向基函数网络/grnn_test.m
original,107,1,1,1,0.1315333,0.1351631,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第7章 径向基函数网络/pnn_test.m
original,108,1,1,1,0.6422999,0.7616661,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第7章 径向基函数网络/pnn_test2.m
original,109,1,1,1,1.2622241,0.7990248,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第9章 反馈神经网络/bsb_test.m
original,110,1,1,1,0.7634049,0.7538974,Algorithms_MathModels/《MATLAB神经网络原理与实例精解》随书附带源程序/第9章 反馈神经网络/elman_stockTest.m
original,111,1,1,1,0.6475213,0.5919471,Algorithms_MathModels/《基于MATLAB的高等数学问题求解》 随书附带源程序/CH07/bisect_demo.m
original,112,1,1,1,2.018737,1.7633497,CAM/demo.m
original,113,1,1,1,0.1192296,0.0730091,Coursera-Machine-Learning-Stanford/Week 7/Programming Assignment/machine-learning-ex6/ex6/getVocabList.m
original,114,1,1,1,0.1509734,0.0888328,Coursera-Machine-Learning-Stanford/Week 9/Programming Assignment/machine-learning-ex8/ex8/loadMovieList.m
original,115,1,1,1,0.2257788,0.1729164,DeepLearnToolbox/tests/runalltests.m
original,116,1,1,1,0.1206622,0.0752626,DeepLearnToolbox/util/myOctaveVersion.m
original,117,1,0,1,141.7188286,139.8730055,DnCNN/TrainingCodes/DnCNN_TrainingCodes_v1.0/data/GenerateData_model_64_25_Res_Bnorm_Adam.m
original,118,1,0,0,0.0810706,0.040404,DnCNN/TrainingCodes/DnCNN_TrainingCodes_v1.1/data/GenerateTrainingPatches.m
original,119,1,0,1,3.1586345,0.1696965,DnCNN/utilities/Merge_Bnorm_Demo.m
original,120,1,1,1,1.6667751,1.7229843,FaceVerification/dataset/LFW/getlfwPairs.m
original,121,1,1,1,84.3670166,87.0565932,Gait-Tracking-With-x-IMU/Gait Tracking With x-IMU/Script.m
original,122,1,1,1,0.1358844,0.0968614,Gait-Tracking-With-x-IMU/Gait Tracking With x-IMU/Quaternions/TestScript.m
original,123,1,0,1,80.5302583,80.2684025,Image-Fusion/General Evaluation Metric/Evaluation/Evaluation_for_Multi_Algorithm.m
original,124,1,0,1,9.0934378,9.3645072,Image-Fusion/General Evaluation Metric/Evaluation/Evaluation_for_Single_Algorithm.m
original,125,1,1,1,0.6418373,0.6005335,Image-Fusion/General Evaluation Metric/Evaluation/Evaluation_for_Single_Image.m
original,126,1,1,0,0.266394,0.2192983,Image-Harmonization-Dataset-iHarmony4/Lalonde and Efros/colorStatistics/3rd_party/emd/demo_emd.m
original,127,1,1,1,3.0170647,2.5195098,MCM-ICM/2019美赛特等奖/2019_MCM-ICM_Problems/2018_MCMProblemC_DATA/NFLIS.m
original,128,1,1,1,0.1740935,0.1213331,MCM-ICM/2019美赛特等奖/2019_MCM-ICM_Problems/2018_MCMProblemC_DATA/loading.m
original,129,1,0,1,1.9534028,1.8666668,MCM-ICM/2019美赛特等奖/2019_MCM-ICM_Problems/2018_MCMProblemC_DATA/uscities.m
original,130,1,1,1,5.0988579,4.9961851,MIMO_OFDM/第10章 天线分集与空时编码技术/Alamouti空时块码/Alamouti_scheme.m
original,131,1,1,1,6.9641568,6.9256862,MIMO_OFDM/第10章 天线分集与空时编码技术/瑞利衰落信道下MRC性能/MRC_scheme.m
original,132,1,1,1,19.82192,19.7510866,MIMO_OFDM/第10章 天线分集与空时编码技术/空时格码/STTC_simulation.m
original,133,1,1,1,1.0073634,0.9198338,MIMO_OFDM/第12章 在发射端利用信道状态信息/天线选择技术/MIMO_channel_cap_ant_sel_optimal.m
original,134,1,1,1,0.7590641,0.730787,MIMO_OFDM/第12章 在发射端利用信道状态信息/天线选择技术/MIMO_channel_cap_ant_sel_subopt.m
original,135,1,1,1,0.8224008,0.7832287,MIMO_OFDM/第1章 无线信道：传播和衰落/瑞利衰落和莱斯衰落信道模型/plot_Ray_Ric_channel.m
original,136,1,1,1,1.6504793,2.0770305,MIMO_OFDM/第1章 无线信道：传播和衰落/自由空间路径损耗/plot_PL_general.m
original,137,1,1,1,1.0419849,0.9831949,MIMO_OFDM/第2章 SISO信道模型/2径信道模型和指数信道模型/plot_2ray_exp_model.m
original,138,1,1,1,1.0616611,0.8734951,MIMO_OFDM/第2章 SISO信道模型/FWGN信道模型/plot_FWGN.m
original,139,1,1,1,1.623021,1.2743699,MIMO_OFDM/第2章 SISO信道模型/IEEE802.11信道模型/plot_IEEE80211_model.m
original,140,1,1,1,41.1236886,41.2592164,MIMO_OFDM/第2章 SISO信道模型/Jakes模型/plot_Jakes_model.m
original,141,1,1,1,2.4327005,1.3837031,MIMO_OFDM/第2章 SISO信道模型/SUI信道模型/plot_SUI_channel.m
original,142,1,1,1,1.8358143,1.8283391,MIMO_OFDM/第2章 SISO信道模型/Saleh-Valenzuela信道模型/plot_SV_model_ct.m
original,143,1,1,1,0.3810181,0.3364435,MIMO_OFDM/第2章 SISO信道模型/射线信道模型/plot_ray_fading.m
original,144,1,1,1,1.0684336,0.9965186,MIMO_OFDM/第2章 SISO信道模型/改进FWGN信道模型/plot_modeified_FWGN.m
original,145,1,1,1,0.895704,0.8252901,MIMO_OFDM/第4章 OFDM概述/检验正交性/test_orthogonality.m
original,146,1,1,1,0.7827702,0.7006974,MIMO_OFDM/第5章 CFO估计技术/CFO_estimation.m
original,147,1,1,1,0.3728042,0.3270557,MIMO_OFDM/第7章 PAPR/Chu序列和IEEE802.16e前导的PAPR/PAPR_of_Chu.m
original,148,1,1,1,0.8237449,0.8353234,MIMO_OFDM/第9章 MIMO信道容量/Ergodic_Capacity_CDF.m
original,149,1,1,1,0.5943422,0.5745475,MIMO_OFDM/第9章 MIMO信道容量/Ergodic_Capacity_Correlation.m
original,150,1,1,1,0.6736568,0.591773,MIMO_OFDM/第9章 MIMO信道容量/Ergodic_Capacity_vs_SNR.m
original,151,1,1,1,0.1064273,0.072889,Machine-Learning-homework/machine-learning-ex6/ex6/getVocabList.m
original,152,1,1,1,0.1122909,0.0844211,Machine-Learning-homework/machine-learning-ex8/ex8/loadMovieList.m
original,153,1,1,1,1.4549773,1.2601552,Math_Model/2-1国赛题目+论文/2012/B077/附件/附件/Ratio.m
original,154,1,1,1,1.3340652,1.2968332,Math_Model/2-1国赛题目+论文/2012/B077/附件/附件/account1.m
original,155,1,1,1,0.9797663,1.2483704,Math_Model/2-1国赛题目+论文/2012/B077/附件/附件/account2.m
original,156,1,1,1,1.0104017,0.9470197,Math_Model/2-1国赛题目+论文/2012/B077/附件/附件/account4.m
original,157,1,1,1,1.1290385,1.0742391,Math_Model/2-1国赛题目+论文/2012/B077/附件/附件/profit.m
original,158,1,1,1,11.5140465,10.9565757,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/Untitled.m
original,159,1,1,1,9.327681,10.2899,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/bei_yingli.m
original,160,1,1,1,1.5916546,1.512033,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/beimian_fadianliang.m
original,161,1,1,1,9.9951514,8.8105875,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/dong_yingli.m
original,162,1,1,1,1.3885191,1.2959947,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/fadianliang.m
original,163,1,1,1,8.976342,9.0512357,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/nan_yingli.m
original,164,1,1,1,1.3671622,1.2677286,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/renyijiaodu_fadianliang.m
original,165,1,1,1,1.8899156,1.8076392,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/shuiping_yingli.m
original,166,1,1,1,9.2932295,9.2453113,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/wuding2_yingli.m
original,167,1,1,1,9.1350742,9.1030921,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/wuding_yingli.m
original,168,1,1,1,9.2399538,9.1959714,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/xi_yingli.m
original,169,1,1,1,1.5129332,1.516612,Math_Model/2-1国赛题目+论文/2012/B149/B149/B149源程序/M/zuijiajiaodu.m
original,170,1,1,1,1.161827,1.0390967,Math_Model/2-1国赛题目+论文/2013/A056/5486/Matlab源程序/problem1_2.m
original,171,1,1,1,1.4793126,1.4205321,Math_Model/2-1国赛题目+论文/2013/A056/5486/Matlab源程序/problem2.m
original,172,1,1,1,1.0082302,0.9515937,Math_Model/2-1国赛题目+论文/2013/A056/5486/Matlab源程序/ti3.m
original,173,1,1,1,0.1111972,0.0750492,Math_Model/2-1国赛题目+论文/2013/A056/5486/Matlab源程序/ti31.m
original,174,1,1,1,5.0452572,4.7668789,Math_Model/2-1国赛题目+论文/2013/A117/1A0902/代码/第四问/lengthstat.m
original,175,1,1,1,1.8493588,1.5851359,Math_Model/2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p21/findd.m
original,176,1,1,1,1.6306813,1.7216063,Math_Model/2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p21/tou.m
original,177,1,1,1,1.7153401,1.7620661,Math_Model/2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p22/findr.m
original,178,1,1,1,2.8974482,3.1607853,Math_Model/2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/di.m
original,179,1,1,1,2.9634393,2.9338794,Math_Model/2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/p3.m
original,180,1,1,1,3.1348786,3.29389,Math_Model/2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/pei.m
original,181,1,0,1,1.3233193,1.1414534,Math_Model/2-1国赛题目+论文/2013/D057/1D1403/程序与附录/程序3_1/timeuse_min.m
original,182,1,0,1,1.2940479,1.136404,Math_Model/2-1国赛题目+论文/2013/D057/1D1403/程序与附录/程序3_3/sbusy.m
original,183,1,0,1,45.2686371,45.1891084,Math_Model/2-1国赛题目+论文/2014/A305/A10009072_吉张鹤轩_杨升_陈同广/genpics.m
original,184,1,1,0,4.4076173,3.9773277,Math_Model/2-1国赛题目+论文/2014/A377/A11168020_郑建国_陶禹诺_严洒洒/picprocess1.m
original,185,1,1,0,0.6210891,0.5984188,Math_Model/2-1国赛题目+论文/2014/A377/A11168020_郑建国_陶禹诺_严洒洒/picprocess2.m
original,186,1,1,1,0.4589463,0.3940698,Math_Model/2-1国赛题目+论文/2014/B009/B16046004_程双泽_李君昌_陈凌勤/w2_1.m
original,187,1,1,1,1.3060466,1.2282373,Math_Model/2-1国赛题目+论文/2014/B009/B16046004_程双泽_李君昌_陈凌勤/w2_2.m
original,188,1,1,1,0.6800263,0.5290508,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D模型改进/best_xitong_expand.m
original,189,1,0,1,2.7503975,2.71065,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D模型改进/effect_v1_v2_H.m
original,190,1,0,1,3.3732014,3.2360346,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D模型改进/solve3_expand.m
original,191,1,1,1,3.4467667,3.3890187,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D系泊系统/best_xitong.m
original,192,1,1,1,2.6595338,1.9541254,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D系泊系统/effect_v_wind.m
original,193,1,1,1,0.096353,0.0781813,Math_Model/3-1算法-Algorithms_MathModels/FuzzyMathematicalModel模糊数学模型/多目标模糊综合评价/main.m
original,194,1,0,1,0.1380166,0.1705997,Math_Model/3-1算法-Algorithms_MathModels/FuzzyMathematicalModel模糊数学模型/模糊聚类/fuzzy_cluster_analysis.m
original,195,1,1,1,0.1402507,0.1081449,Math_Model/3-1算法-Algorithms_MathModels/FuzzyMathematicalModel模糊数学模型/模糊聚类/main.m
original,196,1,1,1,2.7780228,2.7159724,Math_Model/3-1算法-Algorithms_MathModels/GraphTheory(图论)/Graph Theory Toolbox/grTheoryTest.m
original,197,1,1,1,0.128195,0.1037785,Math_Model/3-1算法-Algorithms_MathModels/GreySystem灰色系统/strength_analysis.m
