name,#commits,first commit,last commit,project life time (s),#contributors,online,included,stars,URL
sidhenriksen/BEMtoolbox,26,2015-12-02T17:46:27,2017-04-27T12:44:50,511.7905439814815,2,True,True,1,https://github.com/sidhenriksen/BEMtoolbox
sidhomj/ExCYT,6,2018-02-21T18:57:38,2019-01-30T19:14:17,343.0115625,2,True,True,2,https://github.com/sidhomj/ExCYT
sidhomj/ImmunoMap,17,2018-02-23T15:21:42,2018-05-22T17:29:12,88.08854166666667,2,True,True,6,https://github.com/sidhomj/ImmunoMap
siegeledietmar/carnotUIBK,30,2021-06-16T07:30:16,2022-10-03T14:40:44,474.2989351851852,2,True,True,3,https://github.com/siegeledietmar/carnotUIBK
sievers/ninkasi_octave,30,2015-03-28T23:24:34,2017-07-11T20:04:25,835.8610069444444,2,True,True,2,https://github.com/sievers/ninkasi_octave
sifounak/TestRepo,30,2022-08-02T20:52:16,2022-11-09T16:28:04,98.81652777777778,3,True,True,1,https://github.com/sifounak/TestRepo
siglabsoss/prototype,30,2016-07-09T00:47:57,2021-07-26T07:59:36,1843.2997569444444,4,True,True,2,https://github.com/siglabsoss/prototype
signalsgroupproject/Similar-Signals-Project,24,2019-02-25T00:48:13,2019-03-14T08:59:57,17.34148148148148,2,True,True,1,https://github.com/signalsgroupproject/Similar-Signals-Project
sigurd-ss/fig2pov,30,2019-06-13T05:48:01,2019-06-20T01:11:21,6.80787037037037,3,True,True,4,https://github.com/sigurd-ss/fig2pov
siinem/RRC-60,30,2020-01-07T16:54:22,2020-08-26T13:30:15,231.8582523148148,2,True,True,3,https://github.com/siinem/RRC-60
silhouettehustler/Search-algorithms,7,2017-04-09T22:26:08,2017-05-12T10:50:44,32.51708333333333,2,True,True,1,https://github.com/silhouettehustler/Search-algorithms
silicondosa/cosmo2017,30,2017-08-02T19:28:44,2017-08-12T19:54:31,10.017905092592592,2,True,True,3,https://github.com/silicondosa/cosmo2017
silieslab/DS_tuning_Henning,22,2021-01-06T13:29:40,2022-02-22T09:11:26,411.82067129629627,2,True,True,1,https://github.com/silieslab/DS_tuning_Henning
silvia-maier/Maier_Hare_Emotion_and_dietary_selfregulation,10,2019-02-06T14:12:25,2020-06-02T06:30:24,481.67915509259257,2,True,True,1,https://github.com/silvia-maier/Maier_Hare_Emotion_and_dietary_selfregulation
silvioda/Infrasound-Array-Processing-Matlab,11,2020-01-30T15:03:41,2020-04-07T11:54:53,67.86888888888889,2,True,True,2,https://github.com/silvioda/Infrasound-Array-Processing-Matlab
simaomsarmento/Behind_RGBD_Eyes,30,2018-12-02T00:17:01,2019-01-07T16:09:40,36.6615625,3,True,True,1,https://github.com/simaomsarmento/Behind_RGBD_Eyes
simbaforrest/masfm,23,2016-01-26T02:48:33,2019-01-04T05:04:22,1074.0943171296296,4,True,True,12,https://github.com/simbaforrest/masfm
simengangstad/jaws,30,2022-03-08T10:19:23,2022-04-27T08:41:25,49.93196759259259,4,True,True,2,https://github.com/simengangstad/jaws
simgunz/doxymatlab,30,2016-06-24T11:11:36,2017-09-05T09:50:02,437.9433564814815,3,True,True,35,https://github.com/simgunz/doxymatlab
simkaryote/gPKPDSim,17,2021-04-30T14:03:07,2022-06-01T09:55:47,396.8282407407408,2,True,True,1,https://github.com/simkaryote/gPKPDSim
simonEllershaw/Multi_Contrast_Placenta_MRI_Models,29,2021-03-18T16:13:36,2021-05-21T12:03:08,63.82606481481481,3,True,True,1,https://github.com/simonEllershaw/Multi_Contrast_Placenta_MRI_Models
simonavrillon/MUedit,29,2023-06-21T14:29:13,2024-02-13T19:19:25,237.20152777777776,2,True,True,14,https://github.com/simonavrillon/MUedit
simondlevy/SUEAP,30,2020-07-24T21:37:22,2020-10-03T19:14:23,70.90070601851852,2,True,True,2,https://github.com/simondlevy/SUEAP
simone-255-255-255/Truncated_EdgeBased_CC,12,2022-06-06T20:38:15,2022-10-28T13:10:08,143.68880787037037,2,True,True,3,https://github.com/simone-255-255-255/Truncated_EdgeBased_CC
simone-brugiapaglia/compressive-spectral-collocation-diffusion,11,2018-07-18T23:47:48,2018-10-01T17:32:36,74.73944444444444,3,True,True,1,https://github.com/simone-brugiapaglia/compressive-spectral-collocation-diffusion
simone-vendramini/ToolRecognition,30,2023-06-05T08:23:28,2023-11-20T11:13:05,168.11778935185183,6,True,True,1,https://github.com/simone-vendramini/ToolRecognition
simonkojima/sierp-matlab,30,2021-02-09T10:12:18,2022-07-01T13:29:54,507.1372222222223,2,True,True,1,https://github.com/simonkojima/sierp-matlab
simonmoreau/bimsyncToPowerBI,30,2018-04-26T17:41:46,2022-06-20T11:52:57,1515.7577662037038,2,True,True,5,https://github.com/simonmoreau/bimsyncToPowerBI
simonweber91/WM_VI_EVC,29,2023-02-01T16:46:46,2023-12-01T08:51:05,302.66966435185185,2,True,True,1,https://github.com/simonweber91/WM_VI_EVC
simonweiler/LGN_Aanalysis,30,2019-01-08T09:14:08,2019-03-03T20:21:43,54.46359953703704,2,True,True,1,https://github.com/simonweiler/LGN_Aanalysis
simonweiler/lgn_plotting_scripts,8,2019-11-27T09:54:50,2020-04-14T21:03:18,139.46421296296296,2,True,True,2,https://github.com/simonweiler/lgn_plotting_scripts
simos421/CST-MATLAB-API,17,2018-04-30T14:40:20,2018-09-27T09:51:12,149.79921296296297,2,True,True,169,https://github.com/simos421/CST-MATLAB-API
simpleButNotSimpler/PALMPRINT,11,2017-06-14T19:33:08,2017-07-19T18:08:05,34.9409375,2,True,True,1,https://github.com/simpleButNotSimpler/PALMPRINT
simratsingh14/eyas,30,2020-01-28T17:47:37,2022-10-13T09:19:24,988.6470717592592,5,True,True,3,https://github.com/simratsingh14/eyas
simscape/Electric-Vehicle-Simscape,19,2023-02-15T11:13:18,2024-02-15T03:53:00,364.6942361111112,2,True,True,16,https://github.com/simscape/Electric-Vehicle-Simscape
simtoolbox/SIMToolbox,25,2020-07-22T11:08:31,2024-02-06T00:16:21,1293.5471064814817,3,True,True,14,https://github.com/simtoolbox/SIMToolbox
simulink/blog,20,2023-07-20T21:40:28,2024-01-11T00:37:49,174.12315972222223,2,True,True,1,https://github.com/simulink/blog
sinajazani/F-CS,30,2019-06-06T01:54:24,2019-08-28T21:08:18,83.80131944444445,2,True,True,5,https://github.com/sinajazani/F-CS
sinamajidian/HapMC,30,2019-01-26T21:10:25,2020-08-11T13:41:02,562.6879282407407,4,True,True,1,https://github.com/sinamajidian/HapMC
sinancimen/path_planning_pso,9,2022-01-19T13:19:15,2022-02-07T22:04:05,19.3644675925926,2,True,True,2,https://github.com/sinancimen/path_planning_pso
sinanyildirim/Bayesian_DP_dist_LR,5,2023-01-26T14:58:25,2023-06-07T09:35:28,131.77572916666668,3,True,True,4,https://github.com/sinanyildirim/Bayesian_DP_dist_LR
singerlabgt/BrainWAVE,15,2021-11-17T18:44:42,2023-01-16T13:46:56,424.7932175925926,2,True,True,3,https://github.com/singerlabgt/BrainWAVE
singerlabgt/kilosort2-pipeline,30,2021-10-13T14:52:44,2023-02-17T18:52:09,492.1662615740741,2,True,True,3,https://github.com/singerlabgt/kilosort2-pipeline
singhnishant94/ComputerVision,10,2016-04-22T05:52:45,2017-07-06T10:02:57,440.17375,2,True,True,2,https://github.com/singhnishant94/ComputerVision
singhsatyampratap/Geomech_IITR,26,2019-07-31T20:22:03,2020-09-27T20:54:58,424.0228587962963,2,True,True,2,https://github.com/singhsatyampratap/Geomech_IITR
singingsea/TropOMI_onGit,10,2018-05-01T20:35:19,2019-05-18T23:52:47,382.1371296296296,2,True,True,1,https://github.com/singingsea/TropOMI_onGit
singlavinod/Advanced-Feedback-Control-NC-State,15,2017-11-26T18:11:44,2018-01-21T14:51:56,55.86125,2,True,True,4,https://github.com/singlavinod/Advanced-Feedback-Control-NC-State
singlavinod/Aerial-Robotics-Coursera,14,2017-07-02T18:10:13,2017-10-05T04:00:40,94.41003472222222,2,True,True,11,https://github.com/singlavinod/Aerial-Robotics-Coursera
singlavinod/Design-of-Smart-Material-Systems-NC-State,7,2017-05-27T04:42:58,2018-01-21T13:51:32,239.38094907407407,2,True,True,1,https://github.com/singlavinod/Design-of-Smart-Material-Systems-NC-State
singlavinod/Mechatronics-NC-State,7,2017-12-08T04:41:07,2018-01-03T00:58:25,25.845347222222223,2,True,True,2,https://github.com/singlavinod/Mechatronics-NC-State
sinkswim/embedded-energy-mgmt,7,2017-05-09T21:12:32,2017-11-30T20:44:24,204.9804629629629,2,True,True,2,https://github.com/sinkswim/embedded-energy-mgmt
siplab-gt/hiwa-matlab,9,2019-08-02T15:33:46,2019-11-29T10:14:33,118.77832175925926,2,True,True,9,https://github.com/siplab-gt/hiwa-matlab
sir-avinash/acrobotics,7,2017-10-18T10:24:41,2017-10-24T10:21:07,5.997523148148148,2,True,True,1,https://github.com/sir-avinash/acrobotics
sir-avinash/g-hzd,17,2017-11-09T02:54:38,2018-01-23T20:06:42,75.71671296296296,2,True,True,2,https://github.com/sir-avinash/g-hzd
sir-avinash/geometry-toolbox,14,2015-06-23T19:34:08,2017-12-09T04:52:18,899.3876157407408,6,True,True,4,https://github.com/sir-avinash/geometry-toolbox
siramirsaman/LBM,6,2017-05-07T00:28:31,2018-12-15T22:40:11,587.9247685185185,2,True,True,58,https://github.com/siramirsaman/LBM
sirpipat/MERMAID_buffer,30,2022-04-04T02:03:42,2024-01-30T21:08:50,666.7952314814814,2,True,True,4,https://github.com/sirpipat/MERMAID_buffer
siyouluo/Tutorials,30,2019-01-09T06:46:08,2019-03-14T16:03:54,64.38733796296296,2,True,True,2,https://github.com/siyouluo/Tutorials
siyuandong16/gelsight_heightmap_reconstruction,30,2020-02-11T19:24:40,2021-10-21T05:35:15,617.4240162037037,2,True,True,8,https://github.com/siyuandong16/gelsight_heightmap_reconstruction
sizhangzhao/OnlinePortfolioSelection,20,2017-03-18T01:03:44,2017-03-24T00:35:13,5.980196759259259,2,True,True,1,https://github.com/sizhangzhao/OnlinePortfolioSelection
sjain28/computervisionhw4,10,2017-10-12T04:15:32,2017-10-16T21:14:13,4.7074189814814815,2,True,True,1,https://github.com/sjain28/computervisionhw4
sjburwell/rerp,14,2018-11-19T20:39:12,2019-10-28T15:20:19,342.77855324074073,2,True,True,1,https://github.com/sjburwell/rerp
sjchoi86/2022-1-intelligent-robotics,21,2022-03-16T15:26:09,2022-05-22T01:08:37,66.40449074074074,2,True,True,21,https://github.com/sjchoi86/2022-1-intelligent-robotics
sjchoi86/yart,30,2020-09-09T02:24:36,2020-10-22T09:52:26,43.31099537037037,3,True,True,7,https://github.com/sjchoi86/yart
sjchoi86/yart-minimal,23,2021-03-09T01:17:26,2023-03-08T15:43:07,729.6011689814815,3,True,True,17,https://github.com/sjchoi86/yart-minimal
sjchoi86/yart-smoothing,8,2023-11-12T15:31:44,2023-12-17T15:28:30,34.99775462962963,2,True,True,3,https://github.com/sjchoi86/yart-smoothing
sjdavenport/RFTtoolbox,30,2023-06-22T10:22:41,2024-02-16T11:01:00,239.0266087962963,3,True,True,5,https://github.com/sjdavenport/RFTtoolbox
sjdavenport/SIbootstrap,19,2019-08-30T15:50:18,2022-01-06T15:24:24,859.9820138888889,3,True,True,1,https://github.com/sjdavenport/SIbootstrap
sjdavenport/peakCRs,11,2022-01-06T15:11:13,2022-12-26T07:33:07,353.681875,2,True,True,1,https://github.com/sjdavenport/peakCRs
sjfleming/DataAcquisition,30,2016-08-18T02:30:45,2018-04-27T20:31:11,617.7503009259259,3,True,True,1,https://github.com/sjfleming/DataAcquisition
sjgershm/ccnl-fmri,30,2019-01-29T23:23:58,2021-08-22T17:25:36,935.7511342592592,3,True,True,16,https://github.com/sjgershm/ccnl-fmri
sjgershm/mfit,30,2017-07-10T01:53:09,2019-06-03T23:37:13,693.9056018518519,4,True,True,50,https://github.com/sjgershm/mfit
sjimenezb/LAB3_ROB_UNAL_20221_CAMILO_VALENCIA_SARA_JIMENEZ-,25,2022-05-27T18:34:51,2022-06-04T04:14:52,7.402789351851852,2,True,True,1,https://github.com/sjimenezb/LAB3_ROB_UNAL_20221_CAMILO_VALENCIA_SARA_JIMENEZ-
sjjrun/swarm_control_rfs,12,2022-12-11T09:22:39,2023-10-24T10:32:41,317.04863425925925,2,True,True,1,https://github.com/sjjrun/swarm_control_rfs
sjmoran/GRH,9,2015-12-25T14:43:46,2020-11-30T12:03:11,1801.888483796296,2,True,True,3,https://github.com/sjmoran/GRH
sjpeccoud/Formation-Control,30,2023-06-17T13:10:03,2023-10-06T21:19:42,111.34003472222224,2,True,True,5,https://github.com/sjpeccoud/Formation-Control
sjpeccoud/Swarm-Control,30,2023-07-17T16:05:50,2023-10-20T17:33:58,95.0612037037037,2,True,True,2,https://github.com/sjpeccoud/Swarm-Control
sjtulh/MRI_matlab_util,30,2017-07-13T22:11:20,2018-04-20T01:54:51,280.1552199074074,3,True,True,1,https://github.com/sjtulh/MRI_matlab_util
sjunek/matVis,30,2020-03-08T13:46:40,2023-07-02T14:03:37,1211.0117708333332,3,True,True,1,https://github.com/sjunek/matVis
ska-telescope/low-cbf-model,21,2018-07-25T08:09:08,2019-08-14T23:42:38,385.6482638888889,4,True,True,1,https://github.com/ska-telescope/low-cbf-model
skambuilds/IMAT,28,2019-07-31T17:11:12,2021-09-07T14:54:41,768.9051967592593,2,True,True,3,https://github.com/skambuilds/IMAT
skaraogl/-Sustainability-and-Renewable-Energy-Challenge,28,2023-12-25T18:33:56,2024-01-05T20:21:11,11.074479166666666,2,True,True,1,https://github.com/skaraogl/-Sustainability-and-Renewable-Energy-Challenge
skelobslab/JOVE_BVR_FootModelAndMarkerBased,5,2021-09-29T15:22:47,2022-04-20T17:28:53,203.08756944444443,2,True,True,1,https://github.com/skelobslab/JOVE_BVR_FootModelAndMarkerBased
skn123/DeepGPLearn,30,2018-08-06T15:02:35,2019-01-03T19:48:35,150.19861111111112,2,True,True,1,https://github.com/skn123/DeepGPLearn
skousik/RTD_tutorial,30,2019-10-30T15:51:41,2022-05-01T19:09:04,914.1370717592592,2,True,True,55,https://github.com/skousik/RTD_tutorial
skousik/simulator,30,2020-12-29T18:17:53,2024-02-02T00:34:05,1129.26125,2,True,True,12,https://github.com/skousik/simulator
skovnats/madmm,6,2016-07-20T19:21:18,2022-01-04T12:51:07,1993.729039351852,2,True,True,6,https://github.com/skovnats/madmm
skrcode/Image-Denoising,6,2016-12-05T18:00:43,2018-09-12T18:46:20,646.0316782407407,2,True,True,1,https://github.com/skrcode/Image-Denoising
skudlur/dsp_lab,22,2022-02-02T14:06:37,2022-05-10T17:35:36,97.1451273148148,2,True,True,1,https://github.com/skudlur/dsp_lab
skvaskov/RTD,30,2020-04-13T21:58:20,2022-05-01T19:01:53,747.8774652777778,3,True,True,29,https://github.com/skvaskov/RTD
sky-s/bisection,13,2019-10-23T03:42:59,2023-07-25T15:31:02,1371.491701388889,2,True,True,6,https://github.com/sky-s/bisection
sky-s/physical-units-for-matlab,30,2021-06-17T17:54:39,2024-01-21T23:38:59,948.2391203703704,2,True,True,11,https://github.com/sky-s/physical-units-for-matlab
skyburn3r86/NLOSPG,30,2020-03-28T11:51:19,2020-04-20T06:26:33,22.7744675925926,3,True,True,1,https://github.com/skyburn3r86/NLOSPG
skyguy-me/Custom-Medicine-Manufacturing-Device,30,2020-03-17T13:59:34,2020-04-10T06:36:29,23.692303240740745,3,True,True,1,https://github.com/skyguy-me/Custom-Medicine-Manufacturing-Device
skylar09/Summer-Research,23,2021-06-18T15:41:35,2022-06-08T02:31:16,354.4511689814815,2,True,True,1,https://github.com/skylar09/Summer-Research
skylermaxwell42/DeepNetworkVisualization,11,2018-11-13T16:51:56,2018-11-27T17:09:31,14.012210648148148,2,True,True,1,https://github.com/skylermaxwell42/DeepNetworkVisualization
skyward-er/matlab-simulator,30,2023-01-19T21:36:17,2023-11-22T07:35:20,306.41600694444446,5,True,True,2,https://github.com/skyward-er/matlab-simulator
slacaze/fx-maven,25,2018-01-05T10:53:34,2018-01-12T15:02:33,7.172905092592592,2,True,True,1,https://github.com/slacaze/fx-maven
slacaze/matlab-maven-archetype,25,2018-01-02T13:25:31,2018-01-12T14:56:57,10.06349537037037,2,True,True,1,https://github.com/slacaze/matlab-maven-archetype
slaclab/Lucretia,21,2021-02-25T21:42:20,2023-07-12T17:33:23,866.8271180555555,2,True,True,2,https://github.com/slaclab/Lucretia
slaclab/facet-matlabTNG,30,2023-11-17T09:32:15,2024-01-18T17:52:52,62.34765046296296,6,True,True,2,https://github.com/slaclab/facet-matlabTNG
slambrick/SHeM-Ray-Tracing-Simulation,30,2021-08-02T08:09:17,2023-07-02T10:13:21,699.0861574074074,2,True,True,2,https://github.com/slambrick/SHeM-Ray-Tracing-Simulation
slimgroup/WAVEFORM,11,2017-02-14T20:24:59,2019-09-12T18:22:44,939.9151041666668,3,True,True,11,https://github.com/slimgroup/WAVEFORM
slipperyhank/PSGC,30,2016-03-26T23:41:34,2018-02-02T17:36:12,677.7462731481481,2,True,True,1,https://github.com/slipperyhank/PSGC
slopezr2/Personal,30,2020-08-13T15:30:10,2020-11-27T23:47:56,106.3456712962963,4,True,True,1,https://github.com/slopezr2/Personal
sm4937/coce,30,2021-09-20T12:32:11,2023-08-01T00:04:52,679.4810300925926,2,True,True,1,https://github.com/sm4937/coce
sm4937/eowm,21,2021-03-02T16:11:43,2023-07-13T17:11:13,863.0413194444444,3,True,True,1,https://github.com/sm4937/eowm
smallchungus/Matlab-Project,13,2022-04-09T17:04:50,2022-05-03T02:56:14,23.410694444444445,3,True,True,1,https://github.com/smallchungus/Matlab-Project
smallpondtom/aae451-senior-design,30,2021-03-10T21:53:55,2021-04-22T23:16:58,43.05767361111111,4,True,True,1,https://github.com/smallpondtom/aae451-senior-design
smartcameras/AV3T,7,2019-04-02T10:02:18,2021-08-16T14:49:44,867.1996064814815,2,True,True,8,https://github.com/smartcameras/AV3T
smartechru/dpso-algorithm,9,2017-11-25T16:35:54,2021-04-27T17:48:14,1249.0502314814814,2,True,True,9,https://github.com/smartechru/dpso-algorithm
smaslan/TWM,30,2023-02-09T21:00:13,2023-10-26T07:55:27,258.45502314814814,4,True,True,2,https://github.com/smaslan/TWM
smatmo/Bayesian-Network-SVM,5,2016-10-27T09:57:29,2018-06-27T12:46:44,608.1175347222222,2,True,True,1,https://github.com/smatmo/Bayesian-Network-SVM
smatsus/S5C,15,2019-10-24T07:49:43,2020-07-19T00:16:46,268.6854513888889,3,True,True,11,https://github.com/smatsus/S5C
smcantab/chen3201_recitations,26,2020-01-27T23:16:59,2021-01-25T15:12:41,363.6636805555556,2,True,True,1,https://github.com/smcantab/chen3201_recitations
smelting/4305C19,19,2019-02-13T20:03:45,2019-03-01T10:25:31,15.598449074074074,2,True,True,2,https://github.com/smelting/4305C19
smendieta/Multi-target_Location_and_Tracking_with_WSN,17,2017-02-21T16:10:22,2017-04-19T18:39:05,57.10327546296296,2,True,True,19,https://github.com/smendieta/Multi-target_Location_and_Tracking_with_WSN
smfleming/LBA,10,2015-01-13T01:10:22,2021-04-29T11:10:55,2298.417048611111,4,True,True,7,https://github.com/smfleming/LBA
smfleming/Self-evaluation-paper,11,2016-07-11T11:35:04,2018-10-12T07:25:45,822.8268634259259,2,True,True,5,https://github.com/smfleming/Self-evaluation-paper
smg211/NHP_Imaging,27,2021-09-29T19:40:15,2024-02-16T00:41:58,869.2095254629629,2,True,True,1,https://github.com/smg211/NHP_Imaging
smichel/oceanrain,17,2017-03-02T14:30:00,2017-09-04T13:56:28,185.9767129629629,2,True,True,1,https://github.com/smichel/oceanrain
smichel/rainprog,30,2017-03-02T23:31:38,2017-07-20T22:09:43,139.94311342592593,2,True,True,3,https://github.com/smichel/rainprog
smilelabkaist/Hawkeye,30,2023-03-06T02:03:04,2023-08-08T05:47:59,155.15619212962963,3,True,True,9,https://github.com/smilelabkaist/Hawkeye
smithalexk/process_sh_molli_series,14,2018-07-10T11:09:14,2018-10-19T12:13:44,101.04479166666668,3,True,True,1,https://github.com/smithalexk/process_sh_molli_series
smithmadisonm/DAS-surface-wave-processing,14,2022-11-04T18:53:44,2023-09-22T16:25:20,321.89694444444444,2,True,True,4,https://github.com/smithmadisonm/DAS-surface-wave-processing
smkondo/oscillatingcylinder,17,2022-04-14T18:40:10,2022-05-03T16:39:41,18.91633101851852,2,True,True,1,https://github.com/smkondo/oscillatingcylinder
smlacava/Athena,30,2020-11-09T22:01:29,2022-02-23T16:22:39,470.7646990740741,2,True,True,7,https://github.com/smlacava/Athena
smrg-uob/Dream3d2Abaqus,30,2019-12-16T16:05:02,2021-10-22T06:54:56,675.6179861111111,2,True,True,11,https://github.com/smrg-uob/Dream3d2Abaqus
smsong/self-paced-treadmill,11,2019-11-05T01:36:02,2021-03-27T20:23:07,508.7826967592592,2,True,True,13,https://github.com/smsong/self-paced-treadmill
smtarslanturk/Lidar-Classification-Machine-Learning-MATLAB,11,2021-03-29T16:15:33,2021-09-30T17:49:31,185.06525462962964,2,True,True,2,https://github.com/smtarslanturk/Lidar-Classification-Machine-Learning-MATLAB
smvazirizade/IBM-Challenge,15,2019-07-13T20:06:40,2019-07-24T04:09:09,10.33505787037037,2,True,True,1,https://github.com/smvazirizade/IBM-Challenge
smweis/rtfMRI,30,2021-02-24T16:54:55,2021-06-24T15:35:49,119.94506944444444,2,True,True,2,https://github.com/smweis/rtfMRI
smwgf/visual_perception_study,7,2019-11-14T10:02:46,2019-11-19T13:32:23,5.1455671296296295,2,True,True,1,https://github.com/smwgf/visual_perception_study
snakeTRHR/NMPC,5,2022-05-16T00:36:01,2022-05-28T03:27:02,12.118761574074076,2,True,True,1,https://github.com/snakeTRHR/NMPC
snehalbhayani/SemiGeneralizedHomography,8,2021-08-14T06:57:16,2022-01-21T18:13:12,160.46939814814814,3,True,True,12,https://github.com/snehalbhayani/SemiGeneralizedHomography
snehalbhayani/aut_gen_sparse_res_solver,30,2020-05-27T07:37:57,2020-09-06T15:31:58,102.32917824074076,2,True,True,6,https://github.com/snehalbhayani/aut_gen_sparse_res_solver
snehit2401/IC-Project,10,2021-07-31T07:18:59,2021-08-07T16:45:33,7.393449074074074,3,True,True,1,https://github.com/snehit2401/IC-Project
snicholasbarton/chimeras,30,2018-02-22T23:48:19,2018-03-13T23:22:06,18.98179398148148,4,True,True,2,https://github.com/snicholasbarton/chimeras
snipeso/LSM-analysis,30,2021-03-09T15:37:54,2022-09-09T16:17:39,549.0276041666667,3,True,True,2,https://github.com/snipeso/LSM-analysis
snipeso/Sleep,30,2022-01-17T12:59:36,2023-09-04T09:17:20,594.8456481481481,2,True,True,1,https://github.com/snipeso/Sleep
snipeso/Theta-SD-vs-WM,30,2022-08-19T09:47:46,2023-05-14T08:50:22,267.9601388888889,2,True,True,3,https://github.com/snipeso/Theta-SD-vs-WM
snopt/snopt-matlab,30,2017-04-09T02:11:28,2020-01-17T19:38:40,1013.7272222222222,2,True,True,55,https://github.com/snopt/snopt-matlab
snow3461/Bubble_Image_Analysis,30,2015-11-12T14:56:46,2019-05-07T09:55:01,1271.7904513888889,2,True,True,1,https://github.com/snow3461/Bubble_Image_Analysis
snowm0425/tamir-omr,30,2016-03-26T09:59:21,2017-05-12T09:32:04,411.9810532407407,2,True,True,1,https://github.com/snowm0425/tamir-omr
snowmodel-tools/preprocess_matlab,12,2020-02-21T01:04:25,2020-09-25T15:03:17,217.5825462962963,2,True,True,1,https://github.com/snowmodel-tools/preprocess_matlab
snsun/cgmm_mvdr,23,2016-10-01T13:29:07,2020-08-12T08:21:18,1410.7862384259258,4,True,True,90,https://github.com/snsun/cgmm_mvdr
soc-ucsd/SDPfw,30,2019-11-29T03:02:47,2021-05-01T21:07:02,519.7529513888888,2,True,True,1,https://github.com/soc-ucsd/SDPfw
soc-ucsd/SpecBM,30,2023-06-12T17:59:37,2023-07-31T16:47:28,48.949895833333336,2,True,True,1,https://github.com/soc-ucsd/SpecBM
soc-ucsd/mixed-traffic,30,2022-11-03T07:54:21,2023-07-12T07:38:56,250.9892939814815,2,True,True,33,https://github.com/soc-ucsd/mixed-traffic
socib/glider-transport-toolbox,13,2021-02-25T16:09:09,2022-06-23T09:22:25,482.7175462962963,2,True,True,1,https://github.com/socib/glider-transport-toolbox
socib/glider_toolbox,30,2017-11-21T13:00:26,2022-01-26T11:30:56,1526.9378472222222,4,True,True,27,https://github.com/socib/glider_toolbox
socib/salinity-correction-toolbox,12,2019-11-14T11:04:17,2023-09-22T13:56:46,1408.1197800925927,5,True,True,2,https://github.com/socib/salinity-correction-toolbox
soerenbrandt/Droplet-analysis,22,2018-02-21T16:51:31,2020-05-25T03:39:49,823.4502083333333,3,True,True,1,https://github.com/soerenbrandt/Droplet-analysis
sofacoustics/SOFAtoolbox,30,2022-12-01T06:54:55,2023-07-11T08:14:18,222.05512731481485,4,True,True,108,https://github.com/sofacoustics/SOFAtoolbox
sofidamaso/Tetris-Puzzle-Elaborazione-Immagini,30,2021-02-19T08:34:19,2021-02-28T21:42:08,9.547094907407407,2,True,True,1,https://github.com/sofidamaso/Tetris-Puzzle-Elaborazione-Immagini
softcat477/Creating-Endless-Sound,8,2021-04-26T14:32:16,2021-11-10T03:52:09,197.55547453703704,2,True,True,2,https://github.com/softcat477/Creating-Endless-Sound
softmatterlab/FORMA,25,2019-02-05T15:19:20,2021-05-03T12:58:07,817.9019328703704,2,True,True,5,https://github.com/softmatterlab/FORMA
software-github/SCRABBLE,30,2019-01-11T17:36:54,2019-05-14T03:46:19,122.42320601851851,2,True,True,3,https://github.com/software-github/SCRABBLE
softwarelight/VISGTSDF,7,2017-04-01T00:29:05,2017-10-13T18:38:24,195.75646990740745,2,True,True,1,https://github.com/softwarelight/VISGTSDF
softwarespartan/IB4m,30,2018-07-06T02:26:42,2022-02-07T21:40:05,1312.8009606481482,3,True,True,61,https://github.com/softwarespartan/IB4m
sohanseth/mcls,14,2018-06-22T18:32:05,2018-09-28T20:28:06,98.08056712962964,2,True,True,1,https://github.com/sohanseth/mcls
sohila99/planning-tool-project,30,2022-05-16T11:18:13,2022-05-24T19:37:18,8.346585648148148,5,True,True,3,https://github.com/sohila99/planning-tool-project
sohnlab/NPS-analysis-JOVE,25,2022-06-17T20:15:37,2022-08-03T21:13:19,47.04006944444444,2,True,True,2,https://github.com/sohnlab/NPS-analysis-JOVE
sohnlab/mechanoNPS_Li-et-al-2020,30,2018-02-21T18:04:15,2020-05-26T00:57:56,824.2872800925926,4,True,True,1,https://github.com/sohnlab/mechanoNPS_Li-et-al-2020
soichih/app-conn-preprocessing,20,2017-11-08T01:40:43,2017-12-08T23:32:06,30.91068287037037,2,True,True,2,https://github.com/soichih/app-conn-preprocessing
sol0invictus/MAT-DL,16,2021-01-08T18:45:42,2021-04-07T22:23:27,89.15121527777778,2,True,True,15,https://github.com/sol0invictus/MAT-DL
solanabanana/Mamografias,30,2023-11-08T20:40:09,2023-11-14T18:59:35,5.930162037037037,3,True,True,2,https://github.com/solanabanana/Mamografias
somdattagoswami/IGAPack-PhaseField,7,2020-01-07T20:20:22,2021-03-28T23:48:03,446.144224537037,2,True,True,35,https://github.com/somdattagoswami/IGAPack-PhaseField
some-natalie/samples,23,2015-04-07T19:35:10,2018-02-09T03:01:37,1038.3100347222223,2,True,True,1,https://github.com/some-natalie/samples
somefunAgba/NLSIG-COVID19Lab,30,2021-03-02T06:41:16,2021-04-07T16:11:13,36.39579861111111,3,True,True,6,https://github.com/somefunAgba/NLSIG-COVID19Lab
someshkhandelia/Artificial-Intelligence-Lab,15,2017-08-31T06:26:20,2017-11-09T11:31:22,70.2118287037037,2,True,True,1,https://github.com/someshkhandelia/Artificial-Intelligence-Lab
somnonetz/physiological-networks-tds,10,2018-06-07T14:03:22,2019-04-01T13:45:25,297.9875347222222,3,True,True,6,https://github.com/somnonetz/physiological-networks-tds
